film_name|gender|film_avg_rate|review_rate|review_title|review_text
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|5|Bien, sin más...Me voy raudo y veloz a ver The Exorcist. Quizás vaya ya por la vez número 100.|"Desde que hace ya más de 50 años que William Peter Blatty primero y, William Friedkin después, concibieran el mito de The Exorcist, nunca jamás nada volvió a ser igual. Decenas de producciones hechas, las cuales, ni siquiera han conseguido rozar el acercamiento a The Exorcist.Ello no quita que hayan habido producciones buenas. Que desde una perspectiva de contar una historia digna y, el efectismo que logran conseguir los avances tecnológicos al servicio del cine, se pueda hacer de ellas un producto disfrutable.La liberación la podríamos separar en dos apartados diferentes. El carácter puramente dramático e interpretativo, por un lado y, el relato puramente terrorífico basado en las posesiones demoníacas.Funciona bien como relato dramático, al que sin duda ayuda, y mucho, el plantel interpretativo. Lee Daniels construye una historia común estadounidense. Drama familiar con el componente racial de la comunidad afroamericana, como premisa argumental base. Honestamente y, considerando, que mí opinión puede ser completamente irrelevante, tanta retórica victimista no diré que cansa, ni que aburre, pero sí que satura.Dos pesos pesados como Glenn Close y Mo´Nique están bien en sus respectivos roles, aunque es Andra Day, quién se erige en protagonista con un personaje áspero y, bastante desagradable.Es de agradecer a Lee Daniels, por otra parte, el hecho de que el relato puramente terrorífico, haya quedado  relegado al último tercio de la película. Me refiero a que no tenemos que lidiar con ojos vueltos, cabriolas y, Break Dance desde el minuto diez. Es precisamente en ese último tercio cuando el efectismo visual, bien resulto por cierto, comienza a cobrar relevancia. Aunque he tenido la sensación de que todo ese desarrollo, comienza a transmitir sensación de apresuramiento.Bien, no sé...la película no nos muestra nada destacable en ningún aspecto realmente. Como drama funciona bien, aunque sea una historia bastante clásica. Como relato de terror, lo mismo, nada que no sepamos ni hayamos visto cien mil veces. Ello no quita que se pueda disfrutar, aunque tampoco se nos mantendrá excesivamente anclada en nuestra memoria.NOTA: De verdad, tengo tantas ganas y, desde hace tantos años, para un día decir, ""Es la mejor puta película que he visto desde The Exorcist"", y nada. No lo consigo ni pa Dios."
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|1|Tenemos versión cristiana, evangélica …cuándo la de cienciología?|Ya la has visto antes de verla en otras 200 películas del mismo estilo que salieron post El Exorcista, y lo único que tiene de nuevo es que  es una versión hecha por y para evangelistas. Nada absolutamente nada nuevo en este diablo que trepa paredes como Spiderman.La única que se salva en todo este refrito es Glenn Close, que por más tonto que sea su papel en cualquier película, ella la mejora con su sola presencia. Pero da pena que se preste a este tipo de trabajos.Entiendo que esta hecha para personas con 19 años que no hayan visto apenas cine. La mercancía tiene que renovarse para el consumo de cada generación, y si algo funciona para qué intentar cosas nuevas …no hay un solo impacto original :( por lo que no asusta y aburre bastante.Escribía la crítica mientras la veía terminar, y he vuelto a estas líneas para ponerle peor nota al encontrarme con que se inspira en una “historia real” y da pábulo a la memez de que todavía se viven cosas extrañas en el terreno de la casa…si hubiera ido solo de ficción tendría un pase, pero que el fin real sea de paso adoctrinar, me escandaliza.
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|1|Esto no es terror amigos|"Hay que puntualizar que no es una peli de terror, sino un dramón barato digno de antena 3 a la hora de la sobremesa. ""La Ebony"" (se han comido el tarro con el nombre el guionista) de hortaleza sufridora que intenta sacar a su familia adelante mientras lidia con su adicción al alcohol. No te dejes engañar, no pertenece al género de terror, es un drama, y muy de serie b barata. A partir de ahí la fotografía regulera, realización igual y el reparto encabezado por Glenn Close y cerrado por ella misma, porque no hay nadie reseñable. Candidata firme a los premios Razzies 2024, yo la voy a votar desde luego. Si empiezas a verla esperando a que arranque, eso no va a pasar ""amijos"". Otro quiero y no puedo lamentable que da verguenza ajena."
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|4|Liberación la nuestra|La carrera de Lee Daniels es cuanto menos irregular. Desde la muy sobrevalorada Precious hasta El mayordomo, quizás lo más brillante de su filmografía sea el biopic de Billie Holiday, que ya tenía a Andra Day como protagonista.En esta ocasión, Daniels y Day se unen de nuevo para contarnos una historia más de posesión supuestamente real, y el resultado es francamente anodino. Entretiene, sí, desde luego, y Day se esfuerza por hacer creíble su personaje, pero la química con Glenn Close (¿?) es nula y el desarrollo está ya tan visto en mil películas previas que no sorprende ni aterroriza.Muy simplona y poco interesante.
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|2|El terror que nunca llega|"Intenta sumergirnos en el clásico subgénero del terror de casas encantadas, mezclando elementos sobrenaturales con un trasfondo de intriga. La trama sigue a una familia que se muda a una casa en Indiana, solo para descubrir que el lugar alberga fuerzas oscuras y demoníacas. A medida que los sucesos extraños se intensifican, tanto la familia como la comunidad local empiezan a creer que la casa es un portal al infierno.A pesar de la prometedora premisa, la película no logra desarrollar su potencial de manera efectiva. La historia cae rápidamente en los tropos más comunes del género, con sustos predecibles y una narrativa que carece de originalidad. La dirección de Lee Daniels, aunque competente en otros géneros, aquí se siente desorientada, incapaz de mantener una atmósfera consistente de terror o de construir una tensión que realmente involucre al espectador.Los personajes, a pesar de enfrentarse a una situación aterradora, no logran conectar emocionalmente con el público, lo que reduce el impacto de sus experiencias. Las actuaciones son en su mayoría planas, y el guion no les da suficiente material para que desarrollen profundidad o complejidad. Como resultado, la historia avanza sin generar un verdadero sentido de peligro o desesperación.Visualmente, la película no ofrece nada nuevo. Los efectos especiales y el diseño de producción son genéricos, careciendo de la creatividad necesaria para destacar en un género tan saturado. Incluso los momentos más ""escalofriantes"" se sienten reciclados de otras películas, lo que disminuye su efectividad.En resumen, es una entrada decepcionante en el género de terror. A pesar de su premisa, no logra generar el miedo o la intriga que promete, quedándose en un ejercicio superficial y poco memorable."
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|6|El drama de terror de Lee Daniels|El aclamado director nos ofrece su propia mirada de terror con una historia que intensifica el drama para explotar en el terror de forma agridulce.Basada en hechos reales en la ciudad de Indiana, su director nos enfrenta a un relato con el cual vamos cayendo a medida que vamos conociendo de la verdadera maldad que esconde la casa en cuestión donde transcurre todo. Para ello da pie a contarnos la historia de una familia absolutamente disfuncional con la cual vas intensificando el drama de manera aguda y en la que se permite brillar tanto a Andra Day en su protagónico y a Glenn Close quienes se entregan por completo a sus complejos personajes y su frenética relación de madre e hija.El director sabe llevar los conflictos con la astucia que marca el sello de los dramas que propone Daniels en sus películas y aquí lo hace con intensidad mientras nos va dando piscas de terror que van combatiendo con la potencia de un drama que por momentos se apodera más de su guion que propiamente los sustos que uno desea ver.Cuando estalla el terror, el director sorprende con ciertas decisiones que te hacen recordar a un par de clásicos del género sin dejar de estar presente que Lee Daniels se atreve a darnos en su propia mirada de sustos que no abusan de los recursos baratos y que realmente llegan a ser muy bien logrados y terroríficos.El manejo que tiene el director para darle momentos a todo su reparto es algo que también vale la pena destacar y podemos ver interesantes momentos de un reparto secundario como Aunjanue Ellis-Taylor, Mo'Nique, Caleb McLaughlin, Anthony B. Jenkins y Demi Singleton.La construcción y el debut del director en el género de terror se siente de manera agraz, ya que se pueden ver las intenciones de darnos algo más de una simple historia de terror sobre una casa embrujada, pero también la intensidad de contarnos un trasfondo más allá de encontrar un demonio ficticio en la historia hace que la película tenga una constante lucha entre el intenso drama familiar y una interesante historia de posesiones y es aquí donde la película no termina de consolidarse como algo realmente redondo en su resultado final.Me quedo con una apuesta de Netflix que tiene momentos altos de un cineasta que es muy bueno haciendo lo que sabe y su debut en el género de terror es bastante interesante, que no llega a ser totalmente satisfactorio por esa pequeña lucha que produce en el espectador de enfrentarnos a un drama que nos cautiva gracias a sus interpretaciones, pero que lo que esperamos ver es una película de terror sobre una casa embrujada y esos momentos se sienten demasiados escasos en su resultado final.De todas maneras, es una película que vale la pena ver y disfrutar por qué termina en su suma final, siendo una apuesta con la que logras conectar y entretenerte en gran parte de todo su visionado, Netflix brinda una apuesta que destaca por sobre otros estrenos de este 2024 en su catálogo.
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|4|Una propuesta interesante pero que falla en su ejecución.|Andra Day y Glenn Close son fascinantes, al ofrecer interpretaciones sumamente entrañables y sórdidas, pero desafortunadamente en otros aspectos la película falla abismalmente; en primer lugar la crítica social que integra gran parte del metraje funciona en ciertos puntos sobre todo porque Lee Daniel su director los maneja con mucha destreza porque realmente generan un impacto y una reflexión en la audiencia, desafortunadamente a veces la forma en que es presentada es demasiado melodramática y brusca, haciendo que ciertas escenas que deberían ser impactantes se vuelvan risibles.En segundo lugar, los sustos que deberían ser un pilar para una película de terror, acá no hay una construcción de atmosfera adecuada, sino que simplemente se usan jumpscares demasiado clichés y con efectos especiales tan malos que parecen de los 90, por lo que, si el terror no funciona y la crítica social es mediocre, simplemente la película no funciona, ni siquiera sus potentes actuaciones logran salvarla.
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|5|El Pájaro que se Estrella Contra la Ventana; Los Ojos Negros|Dos lugares comunes del genero gótico, delicados de echar mano. Pueden hacer que una obra de fantasía (está basada en hechos reales...) quede demasiado barata, o cuando menos, muy desprolija. Un gato muerto en el sótano termina de conformar un triangulo de gratuidad, de desconexión irrisoria, entre un esbozado drama neorrealista de violencia familiar y (digámoslo de una vez) El Exorsista (1973), y que son el único indicio de presencia demoníaca, hasta muy avanzada la película.¿Cómo puede ser que un director tan reconocido (Precious, 2009, se anotó 6 nominaciones a los Oscar) se preste para un producto de plagios y populachería, cosidos así nomas, si no fuera para pagar las cuentas. No sé. Me imagino el típico brainstorming entre Barton Fink y su editor detrás de esto, pero lo verosímil es una contratación mercenaria, decidida por analogía.Acá se ve a dos equipos de naturaleza extremadamente dispar trabajando juntos.Por un lado, el apartado actoral, de lujo; la construcción de personajes, de taquito; planos generales icónicos, uno del cielo tormentoso en ciernes; uno del barrio, ya en plena tormenta; otro del barrio al final, que son una satisfacción de un deseo antiguo para los fans del genero, directamente.Denotan mano maestra. Precioso, literalmente.El otro equipo. ¿Qué decir a su favor? Se les podría anotar algún efecto bien plagiado; perfeccionado, incluso, en algún caso. Pero en general es un ejemplo de falta de creatividad, de falta de talento.A cargo de esta segunda unidad se ha dejado el Mal Sobrenatural, ese personaje que se manifiesta paulatinamente, a través de indicios; que podrían tener un cuerpo; un sentido metafórico; una relación con lo que sucede. Y no.Parece dos filmaciones opuestas colisionadas, desintegradas. Precious y Los tres chiflados en la mansión embrujada.
La liberación |Terror, Intriga, Sobrenatural, Casas encantadas, Basado en hechos reales|4,5|4|Crítica de La liberación (The Deliverance) por Cinemagavia|*Primeros síntomasLa liberación (The Deliverance) es algo así como una película dual, mixta, dividida. En su naturaleza participa de dos mundos distintos que pueden convivir, pero que en este caso colisionan. Durante gran parte de su metraje, La liberación es un drama de tintes sociales, donde la acumulación de infortunios la colocan casi al borde del misery porn. Ahí se ve el pedigrí de Lee Daniels, director de Precious (2009).Para situarnos un poco. Ebony Jackson (Andra Day), su madre (Glenn Close), y sus tres hijos llegan a una nueva casa en Indiana. Poco tardamos en darnos cuenta de que la situación de la familia no es un lecho de rosas. Así por lo pronto, Ebony tiene un problema irresoluto con el alcohol, no pasa por un buen momento económico y su carácter se va agriando hasta pagarlo con su familia. Sus antecedentes como ex convicta no ayuda a mostrarnos una imagen mejor de ella.  Todo ello es implacablemente escrutado por la trabajadora social Cynthia (Mo'Nique), quien manifiesta una evidente falta de confianza en Ebony como madre.Ebony, quien nos llega a caer antipática, desprende, no obstante, un aura de cierta soledad. Su marido, eso dicen a la trabajadora social, está en Irak, trasluciéndose por el contexto que la pareja está separada. Pero pronto un problema de naturaleza muy distinto comienza a infiltrarse en la casa de Ebony. Sus hijos, sobre todo el pequeño Andre (Anthony B. Jenkins), comienzan a comportarse de forma extraña, e incluso violenta. Lo sobrenatural aparece en la película para ir yendo a más por momentos.*Dos géneros no armonizadosLa liberación (The Deliverance) es abrupta a la hora de intentar engarzar los dos principales géneros en los que se mueve. A saber: el drama tremendista con cierta raigambre social, y el terror de posesiones y casas malditas. Estos ingredientes se superponen pero no se mezclan sin contradecirse antes, como dos facetas demasiado irreconocibles entre sí. El problema se intensifica cuando, más allá de su acople, La liberación tampoco es demasiado destacable ni conmoviendo con el drama y ni amedrentando con terror. Cabe decir que Lee Daniels se mueve con más soltura en el primero de los elementos, pero sin alcanzar grandes cotas.Cada revelación de los primeros treinta minutos es una vuelta de tuerca en fatalidades. Glen Close, en un papel que recuerda un poco al que hizo en Hillbilly, una elegía rural (2020), podría ser un elemento de contrapunto, pero pronto vemos que padece de un cáncer del que se está tratando con quimio. Este período dramático llega a rimar demasiado con un telefilm vespertino, donde la fatalidad viene por mera acumulación, sin demasiada estructura o alcance. De todos modos se puede intuir la querencia de Daniels por el comentario social y los apuntes de familias desestructuradas, pero todo queda subsumido por una realización vulgar.La parte terrorífica tiene todos los recursos habituales tanto de las casas encantadas (puertas y objetos que se mueven solos, presencia excesiva de insectos, un sótano que da miedo solo de mirarlo, y algún que otro jumpscare). También del de posesiones (aprendizaje de lenguas extrañas, ojos en blanco, dislocaciones articulares, exorcismos..-) En este sentido podemos ver la sombra de Terror en Amytiville (1979) o El exorcista (1973)*Una conjunto poco convincenteDe La liberación podría decirse de forma algo tramposa que no abusa del efectismo y que se centra más en la parte terrenal y menos en la parte sobrenatural. No es del todo cierto. Todos los recursos y manierismos de un terror de estas características están presentes, solo que lucen menos debido a una factura endeble, a veces casi de telefilm (otra vez la dichosa palabra). Además temáticamente la película acaba asentada en un concepto principal que orbita alrededor de la fe y la religión. Podemos advertirlo en el personaje de Glenn Close, profundamente devota y la primera que piensa en una causa diabólica para los extraños fenómenos que ocurren en su casa.En el último tercio irrumpe con fuerza el personaje la reverenda Bernice James (Aunjanue Ellis-Taylor), una evangelista que parece saber demasiado sobre lo que está pasando en casa de Ebony. De hecho, podemos afirmar que La liberación es una película eminentemente cristiana, y una clara apología de fe. Nada de esto es reprobable en sí mismo. La óptica de El Exorcista, p.ej, y la obra posterior de William Petter Blatty tiene una perspectiva eminentemente creyente. Por no mencionar el universo de los Warren, aunque de una forma más pulp, por así decirlo.La cosa está en que la forma de expresar las inquietudes espirituales es un poco de brocha gorda, a pocos palmos de la retórica de un telepredicador. La cuestión mollar es que el acabado en la faceta de terror es demasiado tópico como para mostrar algo convincente. No beneficia la ramplonería estética que suele presidir, y ésta no es ninguna excepción, las producciones de Netflix. Por sacar algo positivo, la historia tiene cierta fuerza que hace que se pueda ver sin demasiados problemas la película, pero con un  resultado total poco satisfactorio.*ConclusionesLa liberación (The Deliverance) no resulta satisfactoria ni en el conjunto, ni en cualquiera de sus partes. Su acusada dualidad entre el melodrama y el terror se resuelve a golpes de volantazos estilísticos que empeoran una película, que a la hora de conmover o a la de asustar falla o se queda lejos. Las hechuras de telefilm lastran todo demasiado. Acorde con la película, hace falta un enorme acto de fe para disfrutar de ella.Escrito por Mariano González
Kaos (Serie de TV)|Serie de TV, Comedia, Fantástico, Mitología|6,4|7|Crítica de Kaos por Cinemagavia|*Inevitable referenciaNo vamos ahora a descubrir América enumerando la enorme lista de títulos que han adaptado con mayor o menor acierto la literatura mitológica. Los mejores están en nuestra memoria, siendo que casi todos argumentan siempre desde un prisma antiguo, trasladándonos a la edad dorada de los mitos sobre Heracles o Perseo, las sádicas ambiciones de Ares e incluso los introspectivos viajes epopéyicos. Sin embargo, Kaos nos retrotrae a una en concreto, American Gods, esa brillante adaptación de la novela del gran Neil Gaiman que cautivó con su explosiva primera temporada y tras dos más fue cancelada por los problemas fuera de cámara.¿Por qué esta serie en concreto? Fácil, porque junta las dos bases más definitorias de ambas propuestas: mitología y actualidad. Es decir, ya no rebobinamos para recrear un tiempo de espadas y flechas, sino que vemos a los mismos dioses reinar, en mayor o menor medida, en el presente. Quizá aquí esté la diferencia sustancial entre las dos, pues mientras la de 2017 nos muestra a unas divinidades en decadencia, caídas en el olvido y en guerra con los nuevos ídolos (tecnologías y demás), la de 2024 coge a las mismas deidades del pasado y las suelta en nuestros días. Así de simple, con sus mismas personalidades, caprichos y desenfrenos, en un mundo alternativo en el que Dios, en mayúsculas, no existe, sino que se rinde culto a los grandes nombres griegos, de la misma forma que en la antigüedad.Si tuviéramos que resumir la premisa común sería la imperiosa necesidad que esos dioses tienen de mantener su poder a costa de la humanidad. Tanto Kaos como American Gods reflejan a unos seres ensimismados pero sabedores de la necesidad de almas para sobrevivir, para seguir siendo eternos. Si bien es cierto, Charlie Covell, la creadora, lo hace de una manera mucho más directa, porque le interesa ahondar en otros aspectos.*La premisa de KaosLa showrunner de Kaos nos presenta a la familia de dioses griegos por excelencia, en su máximo nivel de poder, cuya veneración por parte de los humanos se mantiene intacta, salvo por esos pocos escépticos de la casa troyana, cargados de motivos para odiar a los que consideran sus enemigos y absolutamente ausentes al sufrimiento de sus siervos.Es a partir de la pequeña duda desde donde parte esta serie, de ese Zeus que, a pesar de saberse omnipotente e infalible, empieza a acusar el peso de la incertidumbre, esto es, algo que escapa a su omnisciencia. De ahí hacia la absoluta anarquía, os podéis imaginar el resto. El rey de los dioses del Olimpo piensa que ha abandonado su supremacista personalidad, y a pesar de haber jurado no querer ser como su padre Crono, su tristeza existencial se torna de nuevo tiránica.*Rostros divinos y humanosPara lograr este fantástico personaje, en definitiva el que más juego debe dar, la creadora de Kaos fichó a última hora porque en principio estaba atado Hugh Grant, al genial Jeff Goldblum, que aporta a su Zeus una serie de matices sabrosísimos, juguetones y necesariamente macabros. Es la elección perfecta porque la serie tiene una clara carga de humor negro, por lo que el actor debe ir virando de un espectro a otro sin parar. Y qué queréis que os diga, si la primera secuencia es la apoteósica voz en off de Prometeo narrando la presentación de Zeus, con Money for nothing de Dire Straits... imposible comenzar con mejor pie.El resto del reparto es igualmente maravilloso, sin duda uno de los motivos por los que esta serie crece sobremanera. Un titánico Jeff Goldblum, nunca mejor dicho, está muy bien emparentado en la ficción con la vanidosa Hera de Janet McTeer, el cachondo Poseidón de Cliff Curtis, un lógicamente atormentado Hades de David Thewlis, y el inmaduro Dionisio de Nabhaan Rizwan. A esta enfermiza familia se suman los humanos arcos principales de Killiam Scott, haciendo de Orfeo, Aurora Perineau, encarnando a Riddy, y Misia Butler como Caneus.*De profecías y mitosSi algo destaca en Kaos más allá de sus buenas interpretaciones o lo evidente del atractivo argumento, es la dualidad que la showrunner nos presenta de manera constante y con una clara evolución ascendente del primero al octavo y último episodio. Es la indisoluble confrontación entre realidades la que define esta serie. Primeramente a través de ese subyacente fundamento del bien y el mal, que se comporta de forma convencional y totalmente reconocible, pues da sentido último al cómputo general. Después tenemos otras dualidades muy interesantes como sacrificio y libertad, sangre y abandono o destino y autodeterminación.Pero la más clara, que marca casi todos los arcos narrativos, es la que viaja siempre reflexionando sobre el sentido de la vida. ¿Qué es ser humano? Sin miedo a desvelar spoilers, diremos que los personajes, tanto dioses como hombres, van debatiéndose sobre el origen y destino de cada persona. Porque todos son personas al fin y al cabo, con mayor o menor rango de poder, pero todas tienen un nacimiento y una muerte escrita.Y ahí es donde aparece el protagonista más sibilino, la profecía. Porque todo este pitote surge por la importancia que aparentemente tiene uno de los presagios de las sensacionalmente interpretadas Moiras: A line appears, the order wanes, the family falls and the kaos reigns. Es decir, que esa línea que surge como clara referencia al hilo que crea y destruye, pudiendo o no, según convicciones (tal cual rezan las Parcas), hacer que el orden se tambalee y el caos prevalezca. ¿Cómo? Evidentemente, nada puede cambiar si la contaminada relación entre dioses y humanos no cambia, si las fuerzas no se igualan, si la naturaleza no es revelada tal cual es. Como digo, que todos son personas, y Kaos dilucida sobre esto, en un sentido directo y también metafórico. Todos buscando la verdad tras el mito roto que trae la anarquía...........................................................Escrito por  Gabriel Sales
Kaos (Serie de TV)|Serie de TV, Comedia, Fantástico, Mitología|6,4|6|Lo intenta, pero ...|Después de un primer y segundo capítulos prometedores (soberbios Goldblun en el papel de un Zeus neurótico y cachondo, y Nabaan Rizwaan, como un Dionisos inocente y pasado de vueltas), pero la cosa se va desinflando poco a poco. La trama entra en piloto automático enseguida, lastrada por el intento de que todos (todos) los diálogos sean inteligentes, profundos y graciosos al mismo tiempo, y unos actores que no siempre dan la talla. Por momentos me recordaba a un Así en el cielo como en la tierra escrito por alguien que ha estudiado en Oxford o Cambridge. Le voy a dar otra oportunidad,  pero no sé si remontará.P.D. Stephen Dillane, en el papel de Prometeo, también está muy bien.
Terminator Zero (Serie de TV)|Serie de TV, Animación, Ciencia ficción, Acción, Futuro postapocalíptico, Inteligencia artificial, Robots, Años 90, Animación para adultos|5,9|4|Oportunidad perdida|He puesto todas mis ganas para que me gustase,  ya que soy muy fan de la saga, pero ha sido imposible .Es lenta y con poca atmósfera y no se tiene la sensación de estar dentro del mundo Terminator.Nos cuenta otra vez lo que ya hemos visto en la franquicia solo que con otros personajes que para colmo no tienen interés y son bastante planos. Tenemos situaciones y frases totalmente copiadas de las películas.Es más de lo mismo. Es una mezcla de toda la franquicia pero no cuenta nada nuevo ni expande el universo, sino que tomando cosas de aquí y de allá de las películas hace un popurrí para contarnos otra vez lo mismo, solo que esta vez en Japón.El giro que hay en el capítulo 4 se ve venir desde el capítulo 1, por lo tanto, encima es predecible.La animación es fea, poco estilosa y tosca. El diseño de personajes es simplista, anodino y olvidable. No recordarás ni un solo personaje de esta serie.Algo positivo es la banda sonora, que crea ambiente y tiene garra e intención, aún siendo minimalista.  Curiosamente los compositores trabajaron antes para Netflix en otra película de inteligencias artificiales titulada Mother/Android.
Terminator Zero (Serie de TV)|Serie de TV, Animación, Ciencia ficción, Acción, Futuro postapocalíptico, Inteligencia artificial, Robots, Años 90, Animación para adultos|5,9|5|Sayonara Baby|"La saga Terminator tuvo su momento álgido con Terminator 2 y, a mi pesar, desde entonces solo ha ido a peor. Aun así, por lo menos ""ZERO"" no da vergüenza ajena como ""Genesis"" o ""Dark Fate"".No me desagrada que el argumento de este nuevo anime que nos trae Netflix se centre bastante en la ética de la inteligencia artificial y el destino de los seres humanos y no ceda tanto el protagonismo exclusivo a la acción, que haberla la hay aunque sea genérica y poco original en muchos casos, pero creo que se enfanga planteando múltiples líneas temporales, algo nuevo en el universo Terminator, por si no había ya bastantes paradojas con todos sus viajes en el tiempo.Visualmente está bien aunque sus creadores son Production I.G., que han parido maravillas como las dos películas de Ghost in the Shell o la animación de Kill Bill, con lo cual esperaba muchísimo nivel y lamentablemente no me lo ha parecido.Tiene momentos y diálogos interesantes, es entretenida y rápida de ver con sus episodios de menos de media hora, hay algunos homenajes/guiños/plagios a T1 y T2 ... pero para mí es otra oportunidad perdida de revitalizar la famosa rebelión de las máquinas de Skynet."
Terminator Zero (Serie de TV)|Serie de TV, Animación, Ciencia ficción, Acción, Futuro postapocalíptico, Inteligencia artificial, Robots, Años 90, Animación para adultos|5,9|5|Ni sí ni no - Reseña de la primera temporada|La franquicia de 'Terminator' es, sin duda, una de las más desaprovechadas de la historia del cine desde que se estrenase 'Terminator 2: El juicio final' en aquel 1991. Aquel filme dirigido por James Cameron fue la última gran producción, y desde entonces no ha habido más. Productos desaprovechados o, directamente, malos como 'Terminator Génesis' o 'Terminator: Destino oscuro'.Desde Japón llegaba una nueva pica en este camino comenzado hace ya 40 años con la novedad de que iba a ser la primera vez que se optase por la animación (de forma oficial, porque había un cortometraje llamado 'Batman versus The Terminator', el cual prometía) y con ninguna comedia tonta ni guiones extraños como llevaban mostrando desde las últimas entregas cinematográficas. Lamentablemente, aún la franquicia no consigue volver a despegar.Y es que se opta una vez más por el camino de los viajes en el tiempo con el objetivo de cambiar el curso de la guerra en el pasado. Esto es algo que se lleva haciendo desde la primera película y cuatro décadas después estamos en las mismas. Sí que es verdad que en esta ocasión, se preocupan por meter más matices a un tema ya manido con ramificaciones filosóficas sobre el uso de las inteligencias artificiales o la convivencia entre humanos y máquinas y, también, cambios imprevistos en los hechos relatados, además de revelaciones sorpresa con algunos personajes de la trama que se irán desvelando por el camino.No obstante, durante buena parte de los ocho episodios es inevitable sentir que han optado por un camino más sencillo de lo que podrían haber hecho. Personalmente, ya estoy harto de que se acuda a los viajes en el tiempo en casi cada oportunidad como si fuese a funcionar cada vez que entra en escena, y lo que se consigue es más hartazgo de recurrir a lo mismo. Irónicamente, el tema de fondo (la guerra contra Skynet) solo se vio un poco en 'Terminator Salvation', en algunos 'flashbacks' de los tres primeros largometrajes y en el videojuego 'Terminator: Resistance'; mas yo no quiero la tan referida guerra en un videojuego, me gustaría verlo a plena potencia en una película o, incluso, una serie.Lo que 'Terminator Zero' ofrece, con ligeras variaciones, no es sino más de lo mismo, con guiños obvios para que los fans los identifiquen y cosas que se dejan en el tintero, seguramente con la esperanza de que den luz verde a una segunda temporada. Una segunda temporada que yo, si se hiciese, creo que podría ver si realmente hay más pelotas para innovar. Aquí se ven intenciones de salirse de la ruta; aunque no están decididos del todo a ir más por libre.
