polaridad,subjetividad,categoria,texto_limpio,genero,id
0.0,0.0,Neutro,la cogi con ganas siendo una historia espacial con un robot y un toque algo oscuro y me vi la serie en dos dias la historia de la villana para mi aburrida tediosa me ha perdido y lo unico que estaba salvable al comienzo era la historia del robot la tecnologia y los efectos de la serie que es la razon por la que apruebo la serie al acabarla me he quedado pensando si es necesario de verdad seguirla o si haran mas como parece que esta anunciada la verdad que veo las criticas y miedo me da ha sido mucho presupuesto para una serie que solo sobrevive por los efectos ya que su guion y actores son muy planos veremos la serie legion que por lo menos siempre nos da ganas de mas,Aventura,8980
0.0,0.0,Neutro,buena fotografia vestuario y efectos especiales pesimo guion lleno de errores noneria y estupidez personajes totalmente ridiculos y bobos recomendable para fanaticos de la ciencia ficcion a pesar de todo lo malo se deja ver e incluso disfrutar por el buen resultado tecnico,Aventura,8981
0.0,0.0769,Neutro,me parece que es una serie muy regular teniendo en cuenta que intenta abarcar un genero muy complejo y muy trillado ultimamente me parece interesante la fotografia y los fx para ser una serie que no ha tenido una enorme produccion creo que los actores podrian mejorar y el guion es flojo te mantiene en tension muy poco rato y aunque lo intenta no consigue atraparte,Aventura,8982
0.15,0.5012,Neutro,varios factores hacen que el planeta tierra ya no ofrezca un futuro muy halagueno para el ser humano es la sinopsis de la serie no es que este describiendo obviedades actuales que podria confundirse por lo que se emprenden las primeras partidas de colonizacion hacia alfa centauri un planteamiento que ya hoy nos puede parecer algo manido pero que no deja de ofrecer posibilidades incluso mas que el argumento original en el que solo se enviaba al espacio a la familia robinson la situacion en la tierra la organizacion de los colonos posibles luchas de poder entre ellos son humanos al fin y al cabo los peligros naturales de un nuevo mundo desconocido una de las pretensiones de los creadores es que el espectador nostalgico quedaran muchos ya pasados 53 anos pueda reconocer en la nueva version a los mismos personajes principales robot incluido esto supone una primera limitacion creativa que en si misma no justifica unos guiones simplones sin punch ni unos personajes sin carisma falta alma en todo lo que vemos congruencia sabiduria en la presentacion y en el discurrir de la narracion verdaderas ganas e implicacion a la hora de darle un lavado de cara a la historia aneja para muestra un boton un dia normal interpretese un capitulo de cualquiera de los miembros de esta familia estara salpicado por varias situaciones a vida o muerte que habran de enfrentar con pocas opciones de supervivencia generalmente con desencadenantes que beben de todos los topicos imaginables del thriller de aventuras mas mecanizado con desarrollos que se resuelven en cinco minutos de metraje o menos y con desenlaces mas o menos amables aderezados con montones de chistecitos y chascarrillos finalmente estos eventos no parecen calar demasiado en sus psiques no parecen tener un impacto mayor que el acto cotidiano de ir a comprar el pan terminan siendo simple relleno superfluo es una pena que no se incluyan mas flashbacks y de mayor duracion y complejidad mostrando la situacion extrema en la tierra que no se reserven los enfrentamientos contra las inclemencias naturales del planeta para tratarlos con mas mimo dedicandoles capitulos enteros con verdadera tension que no se reduzca el protagonismo de los perfiles infantiles y adolescentes se que ya es mucho pedir pero tambien le habria ido mejor un acabado visual menos dysneiniano algo mas sucio e inquietante me vienen a la mente the martian the terror aunque lo mejor de largo es el apartado tecnico el elenco bastante decepcionante en lineas generales solo parker posey y taylor russell consiguen extraer algo de sustancia a medida que avanza se hace mas entretenida aunque sin llegar a generar adiccion ni mucho interes uno se plantea dejar de seguir viendola con demasiada frecuencia creo que no era mala idea versionar lost in space dado el momento dulce que vive la ciencia ficcion al menos en cuanto a volumen y capacidad de produccion pero es importante tener en cuenta que el entorno ha cambiado muchisimo en los ultimos veinte anos que ahora este genero puede encontrar en el adulto un publico incluso mas fiel que en el joven por lo tanto no puedo evitar hacerme algunas preguntas el enfoque familiar bajo el cual esta concebida esta produccion y tantisimas otras de netflix era el mas adecuado para hacerla era buena idea dejar la potente inversion en manos de equipos ejecutivos y creativos sin un bagaje destacado es mas marcado en la mayoria de sus miembros por fracasos de critica y publico cuando empezara netflix a preocuparse un poco mas de la calidad media de sus producciones normalmente solo nos acordamos de las que les han salido bien casi todas inesperadamente va a comenzar una guerra encarnizada por el pastel del streaming si la arriesgada estrategia de netflix margenes ajustados quedarse con todas las sobras que no quiere el resto por algo sera producir peliculas y series a velocidad de churrera darles un acabado de superproduccion solo en apariencia y confiar en un publico joven acomodaticio y conformista resulta en un exito total y la filosofia hbo libertad creativa madurez y deliciosas tendencias tenebrosas en su ideario termina quedandose sin su parte yo me desenganchare definitivamente de este modelo cosa que ya estoy sopesando seriamente,Aventura,8983
0.0,0.0,Neutro,es la tipica serie para gente sin muchas luces ni ningun criterio el guion es absurdo y las premisas que se establecen para justificar la accion risibles el nino esta traumatizado porque su padre no fue a verlo al beisbol la adolescente enfadada porque es adolescente y la madre suburbanita ofendidita porque eso es una pija de ciudad y da igual que esten a millones de kilometros de la tierra en otro planeta los problemas son las mismas tonterias que tienen en casa cuando les sirven el latte equivocado mejor se hubieran estrellado contra el sol menuda basura,Aventura,8984
0.115,0.51,Neutro,esta es una serie de netflix del genero de ciencia ficcion basada en una serie de los 60 s aunque bien podria estar dentro de cine familiar por los continuos dialogos centrados en las relaciones familiares de los protagonistas es una serie muy complicada de calificar con una notable factura tecnica para ser una serie pero que parece un desperdicio de dinero solo por unas pocas malas decisiones los efectos especiales son de calidad los escenarios estan cuidados hasta la historia general es interesante y en cada capitulo hay un pequeno desafio que engancha al espectador pero en cuanto aparecen los fallos que son los actores mas bien el espectador la termina de ver por terquedad mas que por otra cuestion o puede que porque es corta no son muchos capitulos todos los protagonistas hacen malas actuaciones sin excepcion si son buenos actores en otros papeles lo desconozco pero al menos los personajes o los dialogos que les han colocado son infames la familia protagonista cada uno tiene una personalidad muy marcada y diferente de los demas con una adolescente que va de graciosa sin serlo tanto otra hija es doctora cirujana cuando apenas aparenta tener 18 anos y se toma muy en serio el juramento hipocratico la jefa del grupo mas bien es la madre que es algo estirada el padre es como un ex soldado muy protector y es el unico que salva un poco su papel y luego esta el peor el hijo pequeno que es una especie de justin bieber de unos 8 anos el resto de personajes que van apareciendo no es mucho mejor tambien con personalidades muy marcadas como el jefe de expedicion de mas rango que no gusta a la familia por ser mas practico que humanista una criminal psicopata que siempre esta enredando a los demas con sus mentiras o un contrabandista que va del tipico sinverguenza con atractivo todos con malas actuaciones como en la linea general un robot mudo da una nota de color para relajar al espectador con tantas malas actuaciones no recomendaria verla salvo cuando no importen las malas actuaciones,Aventura,8985
0.3167,0.6,Positivo,nueva version del clasico de la ciencia ficcion de los anos sesenta que sin duda tendra fans pero en realidad se ve y siente demasiado nona e ingenua para estos tiempos incluso la serie original de star trek ha envejecido mucho mejor esta nueva serie no solo se diferencia de la anterior en cuanto presupuesto y mucho mejores efectos especiales tambien la familia perfecta de los robinson se ha transformado en una familia mas moderna o real si prefieren los hermanos tienen conflictos entre ellos los normales y tienen conflictos con sus padres en especial con el papa soldado que ha estado demasiado lejos de casa demasiado tiempo pero los padres tambien tienen conflictos de hecho estaban a punto de divorciarse pero al parecer aun existen prejuicios en el futuro con las parejas divorciadas mas aun si se trata de colonizar nuevos planetas no es el unico cambio tambien cambia el robot de un modo que resulta mas interesante y amenazante y tambien cambia el doctor smith no solo porque ahora sea mujer sino que ahora es mas amenazante peligrosa mas hijadeputa y tambien menos insinuantemente pedofila como vemos en la actualidad al original doctor smith tiene varios defectos hay capitulos con mucho relleno y a menudo usan de forma machacona la musica con el fin de forzar momentos emotivos que quedan precisamente forzados pero sumando y restando es una buena serie entretenida y para toda la familia,Aventura,8986
0.0,0.0,Neutro,me hace acordar a terra nova buena idea buena produccion malisimo guion y situaciones absurdas los actores bien tienen que lidiar con lo anterior para crear un poco de credibilidad con esos dialogos y situaciones con poco sentido comun a pesar de todo queda la espina de saber que pasara en el proximo capitulo,Aventura,8987
0.0,0.0,Neutro,la serie tiene buena produccion y una pasable fotografia nada mas porque ni los actores acompanan ignoro si la calidad interpretativa de los mismos es deficiente o es resultado del guion lo que se es que no me siento identificado con ningun personaje todos ellos se presentan fuertemente estereotipados sin conmover sin despertar otro sentimiento que sea la risa ridicula produccion del siglo xxi con roles de genero invertidos respecto a decadas anteriores y eso que el cabeza de familia es un soldado de alto rango o eso se supone los capitulos adolecen de una falta de coherencia impropia de un producto destinado a un publico adulto inteligente una familia de elite intelectual que esta siendo mangoneada episodio tras episodio por una psicopata sin formacion academica no entra en la cabeza de nadie los personajes estan tan politizados que caen mal porque no los crees tienes la impresion todo el rato que te estan tomando el pelo lo que ves en pantalla sabes en todo momento que es un bluf un artificio obviare el personaje infame de la dra smith todo lo que envuelve a este personaje es un desproposito,Aventura,8988
0.375,0.75,Positivo,aparece un problema aparentemente sencillo de resolver de repente se complica aparece una solucion se complica mas aparece otra solucion se complica una vez mas y otra y otra y otra cuando todo parece perdido en el ultimo instante todo se soluciona y a seguir este es basicamente el resumen de todos y cada uno de los capitulos toda esta sarta de tonterias suelen ocupar el 80 90 del episodio y dejan alguna pequena pincelada de la trama haciendo que verla sea de todo menos entretenido no he visto la version original pero lo que aqui se proponia de inicio creo que tenia potencial pero se lo cargan con estos guiones tan malos y vacios por anadir algo mas sin extenderme mucho los personajes son bastante planos y en algunos casos nada creibles y esto va principalmente por la dra smith alguien que pasa de perdedora en la vida a poco menos que el mentalista capaz de manipular a cualquiera y con aparentes habilidades para todo en fin,Aventura,8989
-0.175,0.8714,Neutro,voy a ser breve y directo con esta serie no destaca en absolutamente nada un argumento sencillo y un desarrollo de personajes simple una primera temporada con la que realmente no llegas a sentirte cerca de los personajes y realmente no puedo decir mucho mas la primera temporada tiene 10 capitulos donde podemos ver el principio de un buen desarrollo de personajes pero tan solo eso el principio del capitulo piloto al noveno vemos una trama semejante a la de una pelicula que no destaca pero el capitulo de final de temporada es brutal todo se complica aun mas de lo esperado y sin duda alguna no fui capaz de despegar los ojos de la pantalla ni un solo segundo con todo esto no quiero decir que no me hayan gustado los otros 9 capitulos para nada me han entretenido que esa es su finalidad pero el final de temporada vale demasiado la pena porque tiene conexion directa al capitulo 3 o 4 donde ocurre un acontecimiento que no entenderiamos sin ver el final si eres amante de los viajes estelares esta es tu serie sin duda,Aventura,8990
0.0,1.0,Neutro,lo peor de la serie es que es un ni fu ni fa va en serio y a la vez es infantil va muy en serio y repentinamente es muy infantil quizas lo principal que la lastra es que no logras empatizar con los personajes ni creertelos cuajar su relacion con los otros ni con lo que les sucede y eso que son todos muy arquetipicos caracteres que has visto mil veces el unico personaje fuerte y relativamente solido porque en realidad va a su bola es el de la doctora realmente desagradable psicopatico creible pero lo derrochan aflojando cuando tienen que apretar y los personajes a su alrededor tan relistos todos se comportan erraticamente en torno a su figura el robot que parece ser el centro de esta historia pronto deja de ser una entidad sintiente para convertirse en una thermomix cargada de armas no me parece mal de hecho me parece genial que se pasen la humanizacion del androide por el arco de triunfo el problema es no ser consecuente con ello o es una maquina o es un ser sintiente no puede ser ambas cosas o alternativamente ambas segun el capricho del guion la relacion con el nino por esto mismo se resiente y resulta poco emocionante las ninas nuevamente estan esbozadas como son personajes bastante secundarios sus fluctuaciones no hacen que la trama se resienta tanto pero tienen lo suyo los robinson padres estan bien interpretados incluso creo que esta bien hecho el personaje de la madre dominante soberbio e individualista encaja muy bien con el perfil de personaje masculino calificado de machista de las pelis de los 60 y da ese toque de benigna testosteronizacion tuteladora por otra parte el padre encaja con el perfil femenino de ese tipo de peliculas de los 60 benigno inseguro capaz pero dependiente si lo han hecho a proposito me encanta simplemente porque restituye aquellas viejas peliculas mostrando que los roles patriarcales son intercambiables con el guion adecuado son un tipo de relacion aunque no guste y por tanto que no hay necesidad de satanizar todo el cine preterito por ello en el aspecto de la fisica la cosa hace aguas por todas partes la traca final el tema del combustible es bastante penosa como guionista de verguenza ajena se inventan una escena tensa literalmente que con un deux ex machina se vuelve estupida con lo que dos o tres capitulos dedicados a saber como mandar una nave al espacio sin apenas combustible el peligro la tension y la epica son vapuleadas gracias a un monton de caca de murcielago reciclada en dos segundos muy floja,Aventura,8991
0.0,0.0,Neutro,sin llegar a ser un lujo de serie engancha y mucho algunas escenas son malas americanadas a lo que ya estamos acostumbrados vaya pero cada capitulo te deja con ganas de ver el siguiente no se bien porque los efectos especiales son espectaculares,Aventura,8992
0.375,0.65,Positivo,a ver que narices nos esperabamos de una serie dirigida para toda la familia pues un producto que aprovecha los avances en los efectos especiales para ofrecernos un entretenimiento de sofa y pizza con una mala malisima y un guion sustentado en el ya manido pero siempre efectivo en este tipo de historias la familia debe estar siempre unida aun y asi es una serie que consigue lo que busca te entretiene te mantiene pegado a la ta tv en cada capitulo hay algun problema que resolver y a traves de flashbacks nos va situando y dibujando unos personajes que no por ser de serie familiar no tienen su interes y ayuda que en cada capitulo haya situaciones desesperadas en las que alguno de los protagonistas esta en serio peligro y claro una fotografia y efectos visuales realmente espectaculares ademas como hijo de la generacion de e t no puedo mas que sonreir en cualquier situacion de complicidad entre el robot y el nino will robinson verdadero protagonista y autentico robaescenas solo me chirria la dra smith un personaje interpretado en la serie original por un actor y que en esta entrega parker fosey lo dota de una mala leche y unos gestos que encajarian mejor en los anos sesenta apropiada serie para sentar a la familia y estar en una hora de silencio en casa no busques mas ni dobles lecturas ni metaforas ocultas un producto familiar que cumple su objetivo el original vamos estamos en la era del cine de superheroes y las peliculas pixar nunca tendra la magia del original pero es una revision digna de una serie que tambien en su dia cumplio su objetivo sentar a la familia a la mesa y que los mas jovenes no miren el whatsap a cada momento que ya es un logro,Aventura,8993
0.0,1.0,Neutro,tras terminar la tercera temporada me siento triste tambien feliz pero sobre todo siento pena de que este increible viaje acabe pocas historias me han generado tanta tension emocion rabia y sobre todo ilusion he leido las declaraciones que circulan del showrunner y de varios de los protagonistas al final te sientes tambien uno de ellos uno de la familia robinson y como ellos te apenas porque este increible viaje a traves de las estrellas se acabe porque eso es lo que ha hecho acabar ya no hay mas por suerte se ha hecho bien ese era el plan 3 temporadas magistrales con un desarrollo un nudo y un desenlace no la cancelaron lo hicieron bien era el plan que se podria haber alargado por supuesto y que historia no pero contaron lo que querian contar y en ese sentido me siento agradecido gracias de verdad por llevarme en ese viaje intergalactico por hacerme sentir tantas emociones diferentes y por transportarme a ese universo tan lleno de esperanza e ilusion un viaje de ciencia ficcion con traiciones guerras robots asesinos robots buenos cambios de guion maravillosos una musica epiquisima unos efectos especiales punteros y una inmersion tan jodidamente grande que pena porque haya acabado pero que aventura tan maravillosa ha sido tras estas tres temporadas me quedo con unos mensajes preciosos acerca de la familia la amistad la confianza y el ver como los personajes las personas los individuos roboticos todos al final si se les trata bien y si se les da amor pueden cambiar y convertirse en seres mejores porque un corazon organico una programacion un pasado doloroso no determina aquello en lo que te puedes convertir ojala encuentre no muy tarde si puede ser otra historia que me cautive tantisimo que me inspire de esta manera y que me genere estas emociones tan geniales,Aventura,8994
0.1667,0.5,Neutro,lost in space es una muy buena serie de ciencia ficcion aderezada con una buena dosis de drama enfocada mayoritariamente a la familia dijeramos que es un relato que abarca lo infantil lo juvenil y lo adulto bien lost in space pudo haber sido una muy notable serie una serie que tiene un grave problema y no es otro que la existencia de la familia robinson si en el segundo o tercer episodio algun monstruo alienigena de los que pueden encontrarse en esos exoplanetas que exploran se los hubiese metido para el buche salvaria a will robinson y quizas aunque algo menos a penny la serie hubiese sido un autentico disfrute tiene una factura en cuanto a lo visual espectacular la historia es fantastica pero el hecho de tener que estar sufriendo y maldiciendo episodio va y episodio viene a esta familia horrorosa odiosa y aniquilable es una autentica prueba de superacion destacaria a un personaje realmente bueno interesante y ademas divertido don west ignacio serricchio la dra smith parker posey un buen personaje perfectamente interpretado puede en muchos momentos ser absolutamente insufrible pero aporta un buen contrapunto al torbellino demencial de los robinson es una serie altamente adictiva de lo que convendria advertir a futuros espectadores si alguien tiene ciertos problemas para experimentar y controlar los ataques de ira quizas deberian de pensarselo dos veces si alguien tiene muy desarrollados los sentidos del ridiculo y la verguenza tambien convendria que se lo pensasen dos veces en cambio los tendentes al masoquismo espontaneo como es mi caso se la deberian de comer desde la melena hasta el rabo una muy buena serie con una historia espectacular el problema en mi caso es que los episodios caminan de forma inexorable hacia el final y los robinson aunque tambien sufren pero no lo suficiente siguen ahi imperterritos felicisimos guapisimos inteligentisimos que horror resumiendo una serie con una factura impecable muy disfrutable adictiva pero con un grave problema,Aventura,8995
0.375,0.5,Positivo,es una serie que actualmente cuenta con tres temporadas la segunda mejora un poco a la primera es una serie divertida familiar y ocasionalmente emocionante le cuesta mantener el ritmo en todos los capitulos por ejemplo en la segunda temporada los tres primeros episodios son repetitivos tiene capitulos interesantes aunque algunos son algo tediosos cuenta con mucho presupuesto pero le falta un poco de guion en definitiva una serie valida para pasar el rato en familia y amantes ciencia ficcion,Aventura,8996
0.0,0.0,Neutro,lamentable perdida de tiempo y dinero un estropicio por falta de guionistas calificados evidentemente ha prevalecido el metoo para arruinar cualquier esperanza de algo potable tenia la esperanza que las empresas como netflix aspiran a realizar productos vendibles para hacer caja pero me he encontrado con un asco lleno de estrogenos los personajes masculinos son los incapaces torpes planos aburridos e intrascendentes por el contrario las mujeres aqui son las unicas con talento motivacion y fuerza para ser lideres o villanas vamos por un camino que nos llevara irremediablemente a ver productos creados por mujeres con el unico objetivo de despreciar a los hombres resumo todo con una sola palabra patetico,Aventura,8997
-0.2125,0.75,Neutro,familiar para entretenimiento sin magistrales tramas politicas psicologicas o tecnologicas dentro de eso tiene una estetica ambientacion aceptable para nuestro tiempo punto de interes ya que hoy en dia cualquier pelicula espacial que no alcanze este minimo seria automaticamente rechazada por la audiencia aunque sigo sin entender bien que utilicen radios que como a principios del pasado siglo xx necesiten apretar el boton cada vez que se quiere hablar que los ordenadores portatiles sean exactamente como los que usamos ahora o que su vehiculo de transporte y exploracion terrestre no sea mas que un buggy con carroceria completa espera uno algo mas de una civilizacion que anda colonizando el espacio son solo algunos ejemplos de lo flojilla en muchos detalles incluidos los de argumento y de situacion en los que incurre la serie y que la aleja sin remedio de una valoracion optima algunos siguen con esa mania epidemica de compararla con otras cosas y evaluarla en base a ello no estos robinson son estos robinson aquellos de hace 50 eran otros otra serie otros personajes otras historias otros decorados a cada cual lo suyo estos ya lo he dicho entretenidos y no mucho mas lo cual es estupendo para muchisimos de sus consumidores,Aventura,8998
0.25,0.75,Neutro,esta serie me encanto tengo edad suficiente como para haber visto la original cuando era chico pero de hecho nunca la vi ni sabia que existia pero ver esta remake me hizo sentir un nino otra vez porque claro la serie es infantil como muchos senalan y lo dicen como si eso fuera algo malo porque no puede haber series para ninos no puede haber series que sean infantiles en su desarrollo y guion y el gran merito de la serie es ser infantil y al mismo tiempo atrapar a publicos de todas las edades vamos lo que se dice una serie familiar no veo lo malo en ello todo el apartado tecnico es impecable efectos escenografia vestuario iluminacion musica sonido y el guion siempre nos mantiene en tension una situacion se encadena con la otra y nunca hay descanso incluso siempre hay dos y a veces tres situaciones que se desarrollan al mismo tiempo y en todas hay conflicto y tension que alguna es un poco inverosimil que a veces no hay rigor cientifico o que incluso no tiene sentido como se resuelve pues es una serie infantil no es para que la analice un grupo de cientificos de la nasa y un congreso de psicologos viendo si es valido o no lo que sucede es para entretener para dejarse llevar para disfrutar como un nino pero tampoco se pasa de tonto el guion siempre da un margen para que nos creamos lo que sucede y si a veces resulta un poco nono e inocente pues se agradece una vez mas es una serie infantil y hay que verla con ojos de nino el final para mi no fue predecible en absoluto dos o tres giros que nos dan varios finales posibles y termina con el mejor de ellos pues que estoy esperando la segunda temporada con muchas ganas,Aventura,8999
0.0,0.0,Neutro,es cierto que el desarrollo de los personajes tiene mucho que mejorar es cierto que la villana no convence mucho se hace irritante y previsible cuesta empatizar con ella ademas de con la mayoria de personajes el guion de momento es un poco pobre pero a pesar de todo le voy a dar una oportunidad por diversos motivos por el ultimo capitulo de la temporada que me parecio el mejor sin duda alguna el reparto me parece acertado excepto el personaje de la dra smith me parece un personaje totalmente prescindible al menos de momento la serie se nota que dispone de un presupuesto elevado y medios para que resulte de una calidad visual bastante respetable creo que merece la oportunidad de como minimo una segunda temporada pero tiene mucho margen de mejora,Aventura,9000
0.375,0.75,Positivo,en los anos en los que se transmitio esta serie en mi pais yo era uno de los incondicionales que la veia regularmente conjuntamente con otras no me hacia muchas preguntas de como los personajes estaban en esa situacion en el espacio y aceptaba el argumento sin mas interrogantes y por lo demas cada capitulo era auto conclusivo y uno podia perderse varios de ellos y no quedaba fuera de la historia pero el asunto es que las series han cambiado mucho con el tiempo tienen tramas mas elaboradas y sub tramas giros inesperados y buenos efectos especiales y como actualmente las series son un producto de alto consumo que tienen una alta audiencia es que cada ano se hacen cientos de ellas con distintas tematicas por mi lado me considero un adicto moderado de las series me gustan mas que las peliculas porque considero que la trama se desarrolla mas meditadamente que cuando se hace en una pelicula de dos horas he visto muchas series en mi vida y esta nueva propuesta de la serie original perdidos en el espacio no es una mala produccion no me parece justo que se la valore en menos porque no cumplio las expectativas subjetivas de quien la ve por mi parte me he entretenido mucho viendola no es una obra maestra y nada por el estilo pero es mejor que muchas otras series que estan mejor valoradas creo que seria bueno que en el sitio filmaffinity existieran mas medidas de valoracion para calificar una pelicula o serie como por ejemplo por la edad las tematicas etc hay personas que pueden juzgar mal una serie que es un remake simplemente porque no es un calco de la original y otra persona con una vision distinta porque no vio la original o no es un fanatico del genero no tenga esos prejuicios a la hora de dar su opinion y la valoracion de la pelicula o serie sea mas objetiva en conclusion estamos ante una buena produccion hecha para la familia y que por lo demas entretiene mucho,Aventura,9001
0.0,0.0,Neutro,dejarse sorprender como un nino y simplemente aprender a disfrutar de una entretencion en familia es la formula para amar la serie la serie contiene mucha aventura y suspenso ademas de buenos efectos especiales y excelentes actores,Aventura,9002
0.375,0.75,Positivo,a mi criterio parte de una porcion de la premisa original pero anadiendo elementos visuales y tematicos interesantes si bien no es ni un poco un material de la calidad de las grandes producciones contemporaneas logra entretener y acercar a mas generaciones al tema supervivencia extraterrestre odisea espacial,Aventura,9003
0.5,0.5,Positivo,brillante tanto en la primera como en la segunda temporada perfecta para entender los humanos no somos mas que monstruos y hay monstruos que son mejores personas espectacular a nivel de efectos especiales que dejaran a mas de uno con la boca abierta en esta aventura espacial que esta acompanada de una notable banda sonora,Aventura,9004
-0.1,0.7,Neutro,para quien nunca haya oido hablar de el irwin allen fue un productor de cine que financio peliculas de catastrofes como el coloso en llamas o la aventura del poseidon aunque es mas conocido por su trayectoria televisiva y especialmente por ser el creador y productor de cuatro series miticas en los anos 60 a saber el tunel del tiempo tierra de gigantes viaje al fondo del mar y perdidos en el espacio ya que han hecho una puesta al dia con esta ultima me encantaria que hicieran lo mismo con las otras tres veremos si el exito o fracaso de esta nueva version de los robinsones galacticos anima a sus productores a meterse con las anteriores y digo veremos porque esta segunda temporada me ha parecido mucho mas floja que la primera es que ni se pueden comparar en la primera habia mas aventura mas accion y mas misterio sobre todo con el personaje del robot clave en todo el transcurso de la temporada y que en esta segunda solo adquiere protagonismo en los ultimos capitulos y tampoco es que se desvele mucho mas sobre su origen algo si pero no lo suficiente por otro lado el resto de la temporada es mas lento y aburrido esta vez fui yo el que se perdio entre tantos personajes y tramas porque ahora hay muchos mas personajes si la primera temporada podria haberse titulado perdidos en un planeta esta podria ser encontrados en una nave ya que la familia se traslada a una especie de estacion espacial donde hay mucha mas gente y pasan un monton de cosas pero solo despierta interes en algunos momentos lo bueno es que en cada episodio alguien corre peligro de muerte y eso significa escenas de tension y accion incluso aparece algun bichejo que otro pero el resto es lento aburrido y confuso y los dos unicos personajes que le daban vidilla a la historia que no son ninguno de la familia sino el robot y la doctora smith tampoco consiguen alcanzar el nivel de la primera temporada eso si el ultimo capitulo da lugar a un encuentro inesperado y abre una nueva via que solo tal vez pueda animar un poco el cotarro no se que pasa con las segundas temporadas pero la mayoria de ellas suelen ser las mas flojas de una serie como ejemplo juego de tronos the walking dead y westworld para mi la segunda temporada de cada serie fue la mas floja aunque de westworld todavia se esta estrenando ahora la tercera ya veremos si remonta y con perdidos en el espacio pasa lo mismo puede que en el futuro me salte la segunda temporada de cada serie para que no me decepcione esta lo ha hecho decepcionarme lo mejor cuando a un puto cabron le meten una descarga electrica y el capitulo final que se anima un poco pero solo un poco lo peor casi toda la serie es lenta y aburrida,Aventura,9005
0.2,0.3,Neutro,una serie bien hecha para que todo te parezca real y te lo creas para los amantes de la ciencia ficcion aparte de tener quizas algo de relleno de mas en el guion para alargar la serie se hace agradable de ver y quieres ver el siguiente episodio a ver que pasa todo un despliegue de tecnologia para trasladarnos y mantenernos en el mundo en que se situa con toda la credibilidad posible incluido con unos personajes muy humanos inteligentes sin rayar la estupidez de parecer los mas listos del universo y ademas con sentimientos,Aventura,9006
0.0,0.0,Neutro,no hay mucho para decir de esta segunda temporada de perdidos en el espacio mas que elogios un guion perfecto que te mantiene durante cada capitulo frente al televisor y casi te obligar a ver otro y otro y otro mas en esta ocasion los vfx y cgi se llevan todos los aplausos mas alla que tienen gran parte del tiempo resultan ser de lo mas realista que podemos encontrar en series de ciencia ficcion actuaciones grandilocuentes como en la primera temporada y un montaje y tratamiento sonoro digno de premios,Aventura,9007
0.0,0.0,Neutro,a los que disfrutamos de la ciencia ficcion creo que nos encanta sobretodo evadirnos de lo cotidiano y transportarnos a otras realidades que nos permitan olvidarnos un buen rato de nuestra monotona realidad me ha sorprendido para muy bien esta serie que empece a ver con las esperanzas muy bajas por lo que leia la ambientacion evasion a esos otros mundos se logra desde el minuto uno y mantiene el entretenimiento con una alta calidad tecnica buenos efectos especiales las historias y situaciones que van a pareciendo asi como la tecnologia y ciencia aplicada mas que correcta la recomiendo a los que disfrutan con la ciencia ficcion y tecnologia,Aventura,9008
0.375,0.75,Positivo,nuevo remake de la serie original de 1965 todo un clasico que marco la television de mediados de los 60 esta nueva entrega nos presenta a los robinson una familia muy unida que puede con todo y entre las que destaca el benjamin will que tiene una relacion muy especial con un robot alienigena destaca tambien la doctora smith una superviviente nata que hace lo que sea con tal de seguir adelante mientras intenta encajar en la familia nos encontramos tambien con don west el tipico picaro de gran corazon al estilo de han solo perdidos en el espacio es una serie con dosis de intriga accion buenos efectos especiales y una mala sacada de una telenovela que para mi gusto sobra todo sazonado con un toque feminista que pone a las mujeres muy por encima de los hombres gracias a su inteligencia puede que no sea la mejor serie de ciencia ficcion que he visto pero reconozco que la he disfrutado supongo que por que ha sido la primera serie que he compartido con mis hijos y eso siempre es un plus,Aventura,9009
0.0,0.0,Neutro,es una serie con unos paisajes y efectos especiales impecables la historia es entretenida y los guiones bien escritos personalmente no sabia que me iba a encontrar con este remake y me ha sorprendido gratamente se ve una serie de calidad tiene un buen equilibrio entre la accion y la historia trata sobre una familia que va a su nuevo destino en el espacio para establecerse pero en el camino ocurren unos incidentes y hace que se pierdan por el espacio recorriendo mundos misteriosos y sorprendentes totalmente recomendable,Aventura,9010
