resumen,oraciones_originales,palabras_clave,num_oraciones,id,genero,texto_original
"África presenta mayores niveles de pobreza, pero en América Latina es donde las diferencias de clase resultan mas sangrantes. Con un porcentaje de la sociedad de personas ricas que viven en el lujo y la opulencia y una gran mayoría del pueblo que vive al día, intentando sobrevivir en medio de la precariedad. México, es el paradigma de esta desigualdad, con una clase alta bunkerizada e ignorante de las dificultades que sufre la clase baja, com la cual la juventud “fresa” solo interacciona cuando le piden algo a su sirvienta.Donde el Amores Perros de Iñarritu nos mostraba el fango de estas zonas urbanas empobrecidas, Hinojosa se concentra en mostrarnos la clase alta, mediante una ambientación y  una fotografía excelente de la arquitectura de diseño de uno de sus hogares donde sucede gran parte del metraje. De la misma forma que el sistema inmunitario genera alergias cuando ha sido criado en un ambiente de higiene excesiva y no expuesto a bacterias y parásitos, los personajes de la película se autodestruyen buscando las emociones de las que se les ha privado durante su sobreprotegida infancia y adolescencia.","['América Latina es el continente más desigual del mundo.', 'África presenta mayores niveles de pobreza, pero en América Latina es donde las diferencias de clase resultan mas sangrantes.', 'Con un porcentaje de la sociedad de personas ricas que viven en el lujo y la opulencia y una gran mayoría del pueblo que vive al día, intentando sobrevivir en medio de la precariedad.', 'México, es el paradigma de esta desigualdad, con una clase alta bunkerizada e ignorante de las dificultades que sufre la clase baja, com la cual la juventud “fresa” solo interacciona cuando le piden algo a su sirvienta.Donde el Amores Perros de Iñarritu nos mostraba el fango de estas zonas urbanas empobrecidas, Hinojosa se concentra en mostrarnos la clase alta, mediante una ambientación y  una fotografía excelente de la arquitectura de diseño de uno de sus hogares donde sucede gran parte del metraje.', 'La película muestra el nihilismo de un grupo de jóvenes que vive en esta burbuja y los resultados de la crisis existencial que produce el sobre proteccionismo y su desvinculación a la realidad.', 'De la misma forma que el sistema inmunitario genera alergias cuando ha sido criado en un ambiente de higiene excesiva y no expuesto a bacterias y parásitos, los personajes de la película se autodestruyen buscando las emociones de las que se les ha privado durante su sobreprotegida infancia y adolescencia.', 'Una proyección de la riqueza  hiperestilizada muy parecida a la que realiza la serie Élite, aunque mucho más efectiva en términos de reflexión y crítica.']","['clase', 'mas', 'america', 'latina', 'gran', 'vive', 'alta', 'pelicula', 'continente', 'desigual']",4,32,Drama,"América Latina es el continente más desigual del mundo. África presenta mayores niveles de pobreza, pero en América Latina es donde las diferencias de clase resultan mas sangrantes. Con un porcentaje ..."
"Me ha parecido un mal thriller, inverosímil, alargado hasta la hartura. Los diálogos son prácticamente inexistentes y consisten en repetir, también hasta el aburrimiento pinche, pendejo/a, y palabrotas que en este espacio no me dejan escribir.El juego de los actores es penoso, pero creo que porque solo tienen que repetir y decir pendejo, pedo, pinche, etc. Es una pena, porque la historia podría dar bastante más de sí con un buen trabajo de guión.Así, tal cual, es como las telenovelas que causaron furor en los 80/90, hueca, vacía, sin interés.","['Me ha parecido un mal thriller, inverosímil, alargado hasta la hartura.', 'Los diálogos son prácticamente inexistentes y consisten en repetir, también hasta el aburrimiento pinche, pendejo/a, y palabrotas que en este espacio no me dejan escribir.El juego de los actores es penoso, pero creo que porque solo tienen que repetir y decir pendejo, pedo, pinche, etc. Es una pena, porque la historia podría dar bastante más de sí con un buen trabajo de guión.Así, tal cual, es como las telenovelas que causaron furor en los 80/90, hueca, vacía, sin interés.']",[],2,53,Drama,"Me ha parecido un mal thriller, inverosímil, alargado hasta la hartura. Los diálogos son prácticamente inexistentes y consisten en repetir, también hasta el aburrimiento pinche, pendejo/a, y palabrota..."
"Debería haber sido el típico telefilm de sobremesa que emiten los fines de semana ciertas cadenas cutres de televisión. La trama se estira cual chicle en episodios absurdos que no tiene sentido alargar. Los diálogos dan pena y vergüenza ajena. No pasé del tercer capítulo, y si vi más allá del primero es por poder criticar con fundamento","['Debería haber sido el típico telefilm de sobremesa que emiten los fines de semana ciertas cadenas cutres de televisión.', 'La trama se estira cual chicle en episodios absurdos que no tiene sentido alargar.', 'Las interpretaciones son poco creíbles, falsas, nada naturales.', 'Los diálogos dan pena y vergüenza ajena.', 'No pasé del tercer capítulo, y si vi más allá del primero es por poder criticar con fundamento']","['deberia', 'haber', 'sido', 'tipico', 'telefilm', 'sobremesa', 'emiten', 'fines', 'semana', 'ciertas']",4,54,Drama,Debería haber sido el típico telefilm de sobremesa que emiten los fines de semana ciertas cadenas cutres de televisión. La trama se estira cual chicle en episodios absurdos que no tiene sentido alarga...
"Escribo estas líneas ciertamente avergonzado de reconocer que he sido capaz -Dios me perdone- de meterme entre pecho y espalda los 10 insufribles capítulos de esta indigesta serie.Un culebrón de la peor estofa que, a su inicio, se disfraza de trama de enredo en torno a un hecho dramático y accidental (hasta ahí, vale; lo hemos visto mil veces: es un macguffin como tantos que puede funcionar muy bien), pero que, en menos que canta un gallo, se convierte en un melodrama de pasiones sin ton ni son. Escenas ridículas, personajes planos, diálogos imposibles y giros de guion tan acelerados y, en realidad, previsibles, que hace que todo se convierta en un insoportable culebrón. Porque eso, y no otra cosa, es este engendro: un insoportable culebrón televisivo que provoca en el sufrido espectador un impulso incontenible por romper el pinche televisor, ... qué pedo, cabrón!","['Escribo estas líneas ciertamente avergonzado de reconocer que he sido capaz -Dios me perdone- de meterme entre pecho y espalda los 10 insufribles capítulos de esta indigesta serie.Un culebrón de la peor estofa que, a su inicio, se disfraza de trama de enredo en torno a un hecho dramático y accidental (hasta ahí, vale; lo hemos visto mil veces: es un macguffin como tantos que puede funcionar muy bien), pero que, en menos que canta un gallo, se convierte en un melodrama de pasiones sin ton ni son.', 'Escenas ridículas, personajes planos, diálogos imposibles y giros de guion tan acelerados y, en realidad, previsibles, que hace que todo se convierta en un insoportable culebrón.', 'Porque eso, y no otra cosa, es este engendro: un insoportable culebrón televisivo que provoca en el sufrido espectador un impulso incontenible por romper el pinche televisor, ... qué pedo, cabrón!']",[],3,55,Drama,Escribo estas líneas ciertamente avergonzado de reconocer que he sido capaz -Dios me perdone- de meterme entre pecho y espalda los 10 insufribles capítulos de esta indigesta serie.Un culebrón de la pe...
"No es una película que haya inventado la rueda, pero la historia está contada de una manera agradable, los dos protagonistas están bien, sobretodo el abuelo, un grande.Es corta pero cumple su función. No la veas un domingo, ni después de un duelo.","['No es una película que haya inventado la rueda, pero la historia está contada de una manera agradable, los dos protagonistas están bien, sobretodo el abuelo, un grande.Es corta pero cumple su función.', 'No la veas un domingo, ni después de un duelo.']",[],2,193,Drama,"No es una película que haya inventado la rueda, pero la historia está contada de una manera agradable, los dos protagonistas están bien, sobretodo el abuelo, un grande.Es corta pero cumple su función...."
"Empecemos por el aspecto más irritante: a los actores jóvenes (salvo a la chica mexicana) no se les entiende la mitad de lo que dice. La serie es un pastiche de Gossip Girl, Crueles Intenciones (han plagiado una escena de la película prácticamente palabra por palabra) y Riverdale, pero deforme y sin la más mínima chispa. Todos los personajes son planos (la chica mala, la chica buena, el ""héroe"", el pijo villano, el hermano macarra ex-presidiario... Se creen que por enseñar más carne la serie es más ""adulta"" pero en realidad podría llamarse ""Física o Química: La Nueva Generación"".","['Empecemos por el aspecto más irritante: a los actores jóvenes (salvo a la chica mexicana) no se les entiende la mitad de lo que dice.', 'Ya no pido imposibles como que escojan a buenos actores, pero al menos que sepan hablar.', 'La serie es un pastiche de Gossip Girl, Crueles Intenciones (han plagiado una escena de la película prácticamente palabra por palabra) y Riverdale, pero deforme y sin la más mínima chispa.', 'Todos los personajes son planos (la chica mala, la chica buena, el ""héroe"", el pijo villano, el hermano macarra ex-presidiario...', 'La ambientación es muy cutre: podrían haber escogido un escenario menos conocido que la Universidad Europea porque se nota demasiado que no es un instituto.', 'Y el ""barrio pobre"" tiene más pinta de pueblo o de casco viejo de una ciudad que otra cosa.', 'Las tramas avanzan a ritmo de coincidencias imposibles y revelaciones ""impactantes"" que impactan poco porque es imposible empatizar con personajes tan planos.', 'En fin, se nota que los creadores de series para adolescentes españolas están detrás.', 'Se creen que por enseñar más carne la serie es más ""adulta"" pero en realidad podría llamarse ""Física o Química: La Nueva Generación"".']","['mas', 'chica', 'actores', 'imposibles', 'menos', 'serie', 'palabra', 'personajes', 'planos', 'nota']",4,287,Drama,"Empecemos por el aspecto más irritante: a los actores jóvenes (salvo a la chica mexicana) no se les entiende la mitad de lo que dice. Ya no pido imposibles como que escojan a buenos actores, pero al m..."
"Empecé a ver esta serie con bastante interés y el primer episodio consiguió hacerme creer que estaba ante una serie diferente, con recursos y que se saltaba los estereotipos... !Élite sólo se sostiene por el ""misterio"" final pero lo que hay en medio es completamente vacío, absurdo y estereotipado a más no poder.Es una serie de consumo fácil que sólo ofrece lo que se supone que interesa al espectador: sexo, amor en plan ñoño, más sexo, ricos malos y ricos excéntricos y más sexo.Lo peor de la serie es lo mal que gestiona la linea espacio temporal: los personajes están en un momento aquí y luego allí y luego en otro lado (parece que los días en esta serie tienen 60 horas). El barrio de los ricos y de los pobres debe estar al lado uno del otro porque los personajes van y vienen del uno al otro como si nada. Incluso en un episodio se celebra una fiesta de postín en un lugar que por las características del sitio debería estar apartado de cualquier núcleo urbano, pero un personaje pasa de estar en una zona chunga de la ciudad a acudir a la fiesta en bicicleta en un abrir y cerrar de ojos.Elite sólo tiene una idea en mente, ofrecer carnaza, vertebrar cada episodio en torno a un acontecimiento final que despierte el interés del espectador y lo obligue a ver episodio tras episodio pero en estos episodios no ofrece nada.Totalmente decepcionante, un ""Al salir de Clase"" pretendidamente moderno pero que dudo mucho que, si tienes más de 17 años, te pueda interesar lo más mínimo.","['Empecé a ver esta serie con bastante interés y el primer episodio consiguió hacerme creer que estaba ante una serie diferente, con recursos y que se saltaba los estereotipos...', 'Wrong!!!', '!Élite sólo se sostiene por el ""misterio"" final pero lo que hay en medio es completamente vacío, absurdo y estereotipado a más no poder.Es una serie de consumo fácil que sólo ofrece lo que se supone que interesa al espectador: sexo, amor en plan ñoño, más sexo, ricos malos y ricos excéntricos y más sexo.Lo peor de la serie es lo mal que gestiona la linea espacio temporal: los personajes están en un momento aquí y luego allí y luego en otro lado (parece que los días en esta serie tienen 60 horas).', 'El barrio de los ricos y de los pobres debe estar al lado uno del otro porque los personajes van y vienen del uno al otro como si nada.', 'Incluso en un episodio se celebra una fiesta de postín en un lugar que por las características del sitio debería estar apartado de cualquier núcleo urbano, pero un personaje pasa de estar en una zona chunga de la ciudad a acudir a la fiesta en bicicleta en un abrir y cerrar de ojos.Elite sólo tiene una idea en mente, ofrecer carnaza, vertebrar cada episodio en torno a un acontecimiento final que despierte el interés del espectador y lo obligue a ver episodio tras episodio pero en estos episodios no ofrece nada.Totalmente decepcionante, un ""Al salir de Clase"" pretendidamente moderno pero que dudo mucho que, si tienes más de 17 años, te pueda interesar lo más mínimo.']","['serie', 'episodio', 'mas', 'solo', 'sexo', 'ricos', 'ver', 'interes', 'elite', 'final']",4,288,Drama,"Empecé a ver esta serie con bastante interés y el primer episodio consiguió hacerme creer que estaba ante una serie diferente, con recursos y que se saltaba los estereotipos... Wrong!!!!Élite sólo se ..."
"Como de Las chicas del cable no quiero hablar, hoy hablaremos de Élite.Élite es una serie adolescente llena de clichés, todos los personajes los hemos visto mil veces en series españolas, por eso he elaborado una lista para resumir esta parte, así que vamos al grano:-La pija caprichosa buena-La pija caprichosa malvada-El chulito-El bartolo buenazas (El protagonista)-El mazao intensito sin cerebro-La extranjera-El asqueroso que detestas que luego se redimeMás o menos están todos los clichés, ahora intrducimos en una batidora ""Rebelde Way"","" Física o química"", la versión mala de ""13 reasons why?"" La muerte, que se supone que es la trama principal, es una mera excusa para desarrollar subtramas en las que destacan relaciones heterosexuales, relaciones homosexuales y relaciones en las que participan 3 personas, vamos, líos y amoríos. La nula profundidad de los personajes y las pobres interacciones entre ellos dejan claro cuál es la fórmula de Netflix para el éxito: Copiar a Antena 3 y Telecirco.Después de todas las tramas simplonas que nos van a llevar a averiguar quién es el asesino, simplemente tenemos un giro en los últimos 20 minutos, ojo, un giro argumental que parece haberse decidido a dedo, el equipo de rodaje debió meter papeletas y el nombre que saliera pues... ese mismo, ese es el asesino! Podrá usarse en un futuro como anuncios preventivos financiados por el departamento de juventud de la Cruz Roja, ya que tiene mucho contenido sobre educación para la salud y prevención de conductas violentas: información sobre VIH, el aborto, usad preservativo, la competencia es mala (bueno, aquí en la serie no me lo deja muy claro), el bullying, no al racismo, hay que luchar por tus sueños...Bueno, Adiós.","['Netflix apuesta por series sin parar, a nivel internacional tiene aciertos y desaciertos, pero en España no hay manera, ha producido dos mierdas como una catedral.', 'Como de Las chicas del cable no quiero hablar, hoy hablaremos de Élite.Élite es una serie adolescente llena de clichés, todos los personajes los hemos visto mil veces en series españolas, por eso he elaborado una lista para resumir esta parte, así que vamos al grano:-La pija caprichosa buena-La pija caprichosa malvada-El chulito-El bartolo buenazas (El protagonista)-El mazao intensito sin cerebro-La extranjera-El asqueroso que detestas que luego se redimeMás o menos están todos los clichés, ahora intrducimos en una batidora ""Rebelde Way"","" Física o química"", la versión mala de ""13 reasons why?""', 'y la versión pésima de ""Big little lies"", revolvemos todo durante varios segundos y ...tachán!', 'Ya tenemos la serie Élite!Todo comienza con que muere alguien( en el primer capítulo ya sabes quién ha muerto) y no sabes quién es el asesino.', 'Hay una policía interrogando a todos los personajes sobre el asesinato en pequeños flashbacks, pero ni siquiera son engañosos, no aportan nada a la serie.', 'Retrocedes en el tiempo y todo comienza con 3 chavales que van becados a un colegio de hijos de ricachones porque su anterior colegio se les había caído encima.', 'La muerte, que se supone que es la trama principal, es una mera excusa para desarrollar subtramas en las que destacan relaciones heterosexuales, relaciones homosexuales y relaciones en las que participan 3 personas, vamos, líos y amoríos.', 'La nula profundidad de los personajes y las pobres interacciones entre ellos dejan claro cuál es la fórmula de Netflix para el éxito: Copiar a Antena 3 y Telecirco.Después de todas las tramas simplonas que nos van a llevar a averiguar quién es el asesino, simplemente tenemos un giro en los últimos 20 minutos, ojo, un giro argumental que parece haberse decidido a dedo, el equipo de rodaje debió meter papeletas y el nombre que saliera pues... ese mismo, ese es el asesino!', 'Mira, yo ya...Para terminar quiero aclarar que viendo productos malos también se aprende.', 'Podrá usarse en un futuro como anuncios preventivos financiados por el departamento de juventud de la Cruz Roja, ya que tiene mucho contenido sobre educación para la salud y prevención de conductas violentas: información sobre VIH, el aborto, usad preservativo, la competencia es mala (bueno, aquí en la serie no me lo deja muy claro), el bullying, no al racismo, hay que luchar por tus sueños...Bueno, Adiós.', 'Próximamente más críticas.']","['serie', 'elite', 'personajes', 'asesino', 'relaciones', 'netflix', 'series', 'quiero', 'cliches', 'vamos']",4,289,Drama,"Netflix apuesta por series sin parar, a nivel internacional tiene aciertos y desaciertos, pero en España no hay manera, ha producido dos mierdas como una catedral. Como de Las chicas del cable no quie..."
"Estética videoclip y gente guay. Hasta las plazoletas de barrios marginales tienen glamour. Mucha testosterona y los consabidos clichés, aderezamos con sexo (que no seso, de lo que está más binen escasa), pelín de intriga un poco de morbo y ya teneis el coctail engancha-adolescentes.No aporta nada, no sorprende, no te hace pensar, todo mediocre y consabido.Y si por lo menos  !se les entendiera  lo que dicen a los actores!. Si han ido a alguna escuela de arte dramático habría que cerrarla: NO TIENEN DICCIÓN.","['Estética videoclip y gente guay.', 'Hasta las plazoletas de barrios marginales tienen glamour.', 'Mucha testosterona y los consabidos clichés, aderezamos con sexo (que no seso, de lo que está más binen escasa), pelín de intriga un poco de morbo y ya teneis el coctail engancha-adolescentes.No aporta nada, no sorprende, no te hace pensar, todo mediocre y consabido.Y si por lo menos  !se les entendiera  lo que dicen a los actores!.', '¿De donde sacan a esta gente?.', 'Si han ido a alguna escuela de arte dramático habría que cerrarla: NO TIENEN DICCIÓN.', 'Y no es que no sepan declamar, no,  es que no saben ni hablar  : -O']","['gente', 'estetica', 'videoclip', 'guay', 'plazoletas', 'barrios', 'marginales', 'glamour', 'mucha', 'testosterona']",4,290,Drama,"Estética videoclip y gente guay. Hasta las plazoletas de barrios marginales tienen glamour. Mucha testosterona y los consabidos clichés, aderezamos con sexo (que no seso, de lo que está más binen esca..."
"Efectivamente, es una serie española de 8 capítulos en la cual gran parte de los actores no se les entiende muchas palabras y frases completas que pronuncian por una mala dicción y vocalización. Este es un problema que actualmente se detecta en parte de las producciones, tanto para TV, como es este caso, como las destinadas a la gran pantalla. En el caso que nos ocupa coincide también la mala calidad del sonido, pues carece de agudos. Ante este panorama es conveniente visionarla con los subtítulos en castellano activado, los cuales por otra parte están destinados principalmente a persona sordas, por lo cual son subtítulos que corresponden al texto íntegro del guión, con lo cual no hay tiempo en muchas ocasiones de leerlos al completo por la rapidez de su exposición para coincidir con el sonido al completo.Por lo demás es una serie destinada mayormente al público joven donde no falta el sexo, las drogas, etc, y con unos actores que en ningún momento representan la edad de 16 años a la que se refiere el argumento, incluso sus comportamientos de adultos ya avanzados en muchos aspectos.","['Efectivamente, es una serie española de 8 capítulos en la cual gran parte de los actores no se les entiende muchas palabras y frases completas que pronuncian por una mala dicción y vocalización.', 'No comprendo como el director y los técnicos de sonido directo han permitido esta gran anomalía.', 'Este es un problema que actualmente se detecta en parte de las producciones, tanto para TV, como es este caso, como las destinadas a la gran pantalla.', 'En el caso que nos ocupa coincide también la mala calidad del sonido, pues carece de agudos.', 'Ante este panorama es conveniente visionarla con los subtítulos en castellano activado, los cuales por otra parte están destinados principalmente a persona sordas, por lo cual son subtítulos que corresponden al texto íntegro del guión, con lo cual no hay tiempo en muchas ocasiones de leerlos al completo por la rapidez de su exposición para coincidir con el sonido al completo.Por lo demás es una serie destinada mayormente al público joven donde no falta el sexo, las drogas, etc, y con unos actores que en ningún momento representan la edad de 16 años a la que se refiere el argumento, incluso sus comportamientos de adultos ya avanzados en muchos aspectos.', 'Es un error de casting.y de guión.Se podía haber logrado una serie más interesante con muchos cambios en la misma.']","['serie', 'gran', 'parte', 'sonido', 'actores', 'muchas', 'mala', 'caso', 'subtitulos', 'guion']",4,291,Drama,"Efectivamente, es una serie española de 8 capítulos en la cual gran parte de los actores no se les entiende muchas palabras y frases completas que pronuncian por una mala dicción y vocalización. No co..."
